68898,"Adolf Trendelenburg","Wilhelm Gustav Adolf Trendelenburg (* 10. August 1844 in Bromberg; † 31. März 1941 in Berlin) war ein deutscher Klassischer Archäologe und Altphilologe.
Adolf Trendelenburg legte 1862 sein Abitur am Königlichen Gymnasium in Bromberg ab. 1867 bestand er an der Universität Bonn die Lehramtsprüfung, wurde dort mit der Arbeit Grammaticorum Graecorum de arte tragica iudiciorum reliquiae promoviert und begann noch im selben Jahr sein Probejahr an seinem Bromberger Gymnasium. 1869 wurde er dort fest angestellt und 1871 Oberlehrer. Er konnte 1870/71 als Inhaber des Reisestipendiums des Deutschen Archäologischen Instituts den Mittelmeerraum bereisen. 1872 wechselte er ans Friedrichs-Gymnasium Berlin. Seit der Gründung des Askanischen Gymnasiums 1875 lehrte er dort als Oberlehrer, Studienrat und schließlich seit 1890 als Professor Griechisch und begeisterte unter anderem Karl Anton Neugebauer für die Antike, der ihm auch 1941 einen Nachruf im Archäologischen Anzeiger verfasste. 1902 wurde er Direktor des Friedrichs-Gymnasium, wo er unter anderem großen Einfluss auf Otto Regenbogen hatte. Eng war er der Archäologischen Gesellschaft zu Berlin verbunden. 1881 bis 1901 war er deren Schatzmeister, 1902 bis 1904 Schriftführer und 1912 Vorsitzender.
Bruno H. Bürgel war sein unehelicher Sohn, zu dem sich Trendelenburg jedoch nicht bekannte, da er bei dessen Geburt 1875 schon seit sechs Jahren verheiratet war."
68899,"August Sträter","August Sträter war ein deutscher Mediziner, Politiker und Kunstsammler.
Der Sohn eines Tuchgroßhändlers studierte Medizin in Bonn und Heidelberg. Zu jener Zeit trat er auch der Allgemeinen Deutschen Burschenschaft bei und sah sich auf Grund seiner Aktivitäten für diese Organisation, welche durch die Karlsbader Beschlüsse offiziell verboten worden war, politischen und juristischen Verfolgungen ausgesetzt. Daraufhin flüchtete er 1832 ins Ausland und setzte sein Medizinstudium an Kliniken in Paris, Wien, London und Amsterdam fort. Nachdem ihn die deutsche Justiz begnadigt hatte, ließ sich Sträter 1838 in Aachen als praktischer Arzt und Badearzt nieder und übte diese Tätigkeit bis zu seinem Tode aus. Zusätzlich war er viele Jahre lang als Armenarzt im Pfarrbezirk von St. Foillan und in der städtischen Altersversorgungsanstalt, dem Josephinischem Institut in der Pontstraße tätig.
Bereits 1840 gehörte Sträter zu den Mitbegründern des „Ärztlichen Lesevereins“ in Aachen, welcher als medizinische Fortbildungsinstitution den regelmäßigen Erfahrungsaustausch unter den Ärzten anstrebte. Auf der Gründungsversammlung wurde Sträter zum ersten Sekretär und Bibliothekar gewählt. Darüber hinaus engagierte sich Sträter auch auf politischer Ebene und trat der Zentrumspartei bei, für die er fast zwei Jahrzehntelang im Aachener Stadtrat saß."
68900,"Felix Staehelin","Felix Staehelin war ein Schweizer Althistoriker.
Felix Staehelin, Sohn eines Seidenbandfabrikanten, studierte Klassische Philologie und Alte Geschichte in Basel, Bonn und Berlin und promovierte 1897 mit einer Dissertation über die Galater. 1902–1907 betätigte er sich als Gymnasiallehrer in Winterthur und Basel. Ab 1907 war er Privatdozent, ab 1917 ausserordentlicher und 1931–1937 ordentlicher Professor für Alte Geschichte an der Universität Basel. Er veröffentlichte wissenschaftliche Arbeiten zur kleinasiatischen und zur römischen Geschichte. Seine 1927 veröffentlichte Übersichtsdarstellung Die Schweiz in römischer Zeit galt lange Zeit als Standardwerk und wurde zweimal neu aufgelegt. Daneben verfasste Staehelin auch zahlreiche Beiträge für Paulys Realencyclopädie der classischen Altertumswissenschaft. 1929–1934 war er massgeblich an der (ersten) Jacob Burckhardt-Gesamtausgabe beteiligt."
68901,"Georg Schmid","Georg Schmid"
68902,"Baden Aargau","Baden Aargau"
68903,"Sils-Maria Oberengadin","Sils-Maria Oberengadin"
68904,"Sils Egd.","Sils Egd."
68905,"Naumburg a. d. Saale","Naumburg a. d. Saale"
68906,Nice,Nice
68908,"Sils-Maria  ","Sils-Maria  "
68909,Torino,Torino
68914,"August Thiersch","August Thiersch war ein deutscher Architekt und Hochschullehrer.
Sein Vater war der Philologe und Theologe Heinrich Wilhelm Josias Thiersch. August Thiersch war ein Schüler des Architekten Gottfried von Neureuther. Er arbeitete von 1866 bis 1868 beim Eisenbahnbau in Mittelfranken und beim Brückenbau der Braunauer Linie mit. Ab 1875 war er als Professor für Baugeschichte und Bauformenlehre an der Technischen Hochschule München tätig.
August Thiersch war ein Enkel des Philologen und Schulreformers Friedrich Thiersch. Sein Bruder war der Architekt Friedrich von Thiersch, zu seinen vier Söhnen zählten Hermann Thiersch (1874–1939, Professor für Archäologie an den Universitäten Freiburg im Breisgau und Göttingen) sowie der Architekt und Leiter der Hochschule für Kunst und Design in Halle Paul Thiersch.
Zusammen mit seinem Vater benutzte er das Pseudonym Asterios bei der Veröffentlichung ihres Buchs Die Physiognomie des Mondes 1879 in Nördlingen, mit dem sie, im Anschluss an die Arbeiten von Müller, Nasmyth und Carpenter versuchten, das heutige Aussehen der Mondoberfläche zu erklären. Ihrer Ansicht nach entstand das Mare Imbrium durch einen Einschlag. 1883 publizierten sie es in Augsburg noch mal unter ihrem wahren Namen."
68915,"Achilles Thommen","Basler Ingenieur. Er studierte in Basel Mathematik und Naturwissenschaft, seit 1850 auf dem Polytechnikum in Karlsruhe Technik und arbeitete seit 1852 unter Etzel an der Schweizer Zentralbahn, 1857 an der Franz Joseph-Orientbahn in Ungarn. Als Oberingenieur trassierte, projektierte und baute er 1861–67 die Brennerbahn, wurde dann als Staatseisenbahnbaudirektor und Leiter des gesamten Eisenbahnwesens nach Ungarn berufen. Hier plante, leitete und überwachte er den Bau eines Bahnnetzes von über 2400 km Länge, nahm aber 1870 seinen Abschied und lebte seitdem in Wien. Seine Tätigkeit für den Bau von Gebirgsbahnen war epochemachend. Darüber hinaus publizierte er diverse Handbücher, unter anderem «Grundzüge für Lokalbahnen» (1869), «Normalien für Unter-, Ober- und Hochbau» und «Die Gotthardbahn. Bemerkungen zur Reform» (1877). QUELLE: Meyers Großes Konversations-Lexikon, Band 19. Leipzig 1909, S. 496-497."
68916,Rietbach-Zürich,Rietbach-Zürich
68917,"   ","   "
68918,"Heinrich Hugo Altsmann","Heinrich Hugo Altsmann"
71152,"Theodor Gsell Fels","Theodor Gsell Fels"
71177,Piagge,Piagge
71188,"Muro rossi","Muro rossi"
73665,Turin,Turin
73675,"Adolf Burckhardt-Bischoff","Adolf Burckhardt-Bischoff"
73676,"Leopold von Ranke","Leopold von Ranke was a German positivist historian and a founder of modern source-based history. Ranke set the standards for much of later historical writing, introducing such ideas as reliance on primary sources, an emphasis on narrative history and especially international politics."
73677,"Franz Kugler","Franz Theodor Kugler was a cultural administrator for the Prussian state and art historian. He studied at the University of Berlin and in 1837 he published his Handbuch der Geschichte der Malerei of his Handbuch der Kunstgeschichte."
73678,"Ludwig von Pastor","Ludwig Pastor, later Ludwig von Pastor, Freiherr von Campersfelden, was a German historian and a diplomat for Austria. He became one of the most important Roman Catholic historians of his time and is most notable for his History of the Popes. He was raised to the nobility by the Emperor Franz Joseph I in 1908."
73679,"Wilhelm von Bode","Wilhelm von Bode was a German art historian and curator. Born Arnold William Bode in Calvörde, he was ennobled in 1913. He was the creator and first curator of the Kaiser Friedrich Museum, now called the Bode Museum in his honor, in 1904."
73680,"Brenner-Kron Emma","Gattin (seit 1845) des Advokaten und radikalen Politikers Dr. Carl Brenner (1814-1883). Sie zählt weniger wegen ihrer schriftdeutschen Erzählungen und Gedichte als vielmehr um ihrer Dialektpoesie willen zu den literarischen Größen Basels im 19. Jahrhundert."
73681,"Eberhard Gothein","Eberhard Gothein war ein deutscher Nationalökonom, Kultur- und Wirtschaftshistoriker."
73682,"Julius Friedländer","Eduard Julius Theodor Julius Friedländer was a German numismatist."
73683,"Paul Ceresole","Paul Cérésole was a Swiss politician, judge of the Supreme Court and member of the Swiss Federal Council.
He was elected to the Federal Council of Switzerland on 1 February 1870, and handed over office on 31 December 1875. He was affiliated with the Free Democratic Party of Switzerland.
While in office he held the following departments:
?Department of Finance
?Military Department
?Political Department as President of the Confederation
?Department of Justice and Police
His son Pierre was a noted pacifist.
Cérésole died 1905 in Lausanne.
""Avenue Paul-Cérésole"" in Vevey is named for him."
73684,"Herman Grimm","Herman Grimm was a German academic and writer."
73685,"Carl Goldbeck","Goldbeck, Carl E. A. W.: Deutscher Romanist und Gymnasiallehrer. Neben seinen sprachwissenschaftlichen Studien (Englischen und Französisch) hat Goldbeck das Werk des portugiesischen Dichters Antero de Quental im deutschsprachigen Raum bekannt gemacht. Er war Oberlehrer an der Luisenschule und seit 1879 Direktor des Mädchengymnasiums Charlottenschule in Berlin. Zu seinen Schülerinnen gehört Carolina Michaëlis de Vasconcellos (Berlin, 1851-Porto 1925), seit 1911 erste weibliche Dozentin an der Facultade de Letras der Universität Lissabon, die ihrem Lehrer die «Studien zur romanischen Wortschöpfung» (1876) widmete."
73686,"Mathilde Charras-Kestner","Tochter des Fabrikanten Charles K.-Rigau in Thann im Elsaß, eine Enkelin der Charlotte Buff, seit 1858 Gattin des in Basel im politischen Exil lebenden französischen Politikers und Offiziers Jean Baptiste Adolphe Ch. (7. Jan. 1810 bis 23. Jan. 1865)."
73687,"Pier Desiderio Pasolini","Pier Desiderio Pasolini è stato un politico italiano. Fu senatore del Regno d'Italia nella XVI legislatura."
73688,"Adolf Michaelis","Adolf Michaelis was a German classical scholar, a professor of art history at the University of Strasbourg from 1872, who helped establish the connoisseurship of Ancient Greek sculpture and Roman sculpture on their modern footing. Just at the cusp of the introduction of photography as a tool of art history, Michaelis pioneered in supplementing his descriptions with sketches."
73689,"Adolf Baumgartner","Adolf A. Baumgartner war ein Schweizer Klassischer Philologe und Historiker deutscher Herkunft.

Baumgartner studierte Geschichte und Klassische Philologie in Basel (1874 und 1875–1877, u. a. bei Jacob Burckhardt und Friedrich Nietzsche), Bonn (1874/75), Jena (1877/78, vor allem bei Erwin Rohde) und Tübingen (1878/79), wo er 1879 bei Alfred von Gutschmid promoviert wurde. Während des Studiums leistete er auch seinen deutschen Militärdienst ab. 1881 habilitierte sich Baumgartner an der Universität Basel mit einer Arbeit zur armenischen Geschichte für Alte Geschichte und Historiographie. Am 22. Juni 1889 wurde dort er zum ausserordentlichen und am 18. April 1891 zum ordentlichen Professor für allgemeine Geschichte (als Nachfolger Jacob Burckhardts) berufen. 1902 war er Rektor."
73703,"Brodtbeck Dorothea","Von Liestal im Baselbiet stammend, war sie während vieler Jahre Dienstmagd im Haus des Antistes Burckhardt. Sie heiratete am 12. Juli 1836 den Ferger Samuel Hartmann von Lausen."
73704,"Buddeus Julius","Verleger und Buchhändler in Bonn."
73705,"Burckhardt Jacob","Der Vater von Jakob Burckhardt; Sohn des Pfarrers zu St. Peter in Basel Johann Rudolf B. (1738-1820) aus dessen dritter Ehe mit Margaretha Merian (1760-1820); verheiratet in erster Ehe (11. Febr. 1811) mit Susanna Maria Schorendorff von Basel (27. Febr. 1782 bis 17. März 1830), in zweiter (5. Mai 1833) mit Hanna Wilhelmine Starck von Königsberg (11. Sept. 1795 bis 6. Aug. 1846). Nach Studien in Basel, Mömpelgard und Heidelberg wurde er im Frühjahr 1808 ordiniert, Prediger am Basler Zuchthaus (1808), Waisenhaus (1808-1809), Pfarrer in Lausen, heute Kt. Baselland (1809-1816), Archidiakon (Obersthelfer) am Münster zu Basel (bis 1838), und war dann bis zu seinem Tod Antistes der Basler Kirche; am 15. Sept. 1858 wurde er zum Dr. theol. wegen seiner Leistungen auf dem Gebiete der vaterländischen Kirchengeschichte ernannt. Er ist Verfasser verschiedener katechetischer Schriften, besonders eines in mehreren Auflagen (1832ff.) erschienenen Lehrbuchs des christlichen Religionsunterrichts, ferner von historischen Arbeiten."
73706,"Burckhardt Maria Louise","Zweitälteste Schwester Jacob Burckhardts, aus der ersten Ehe des Antistes mit Susanna Maria Schorendorff. Arn 22. August 1843 wurde sie Burckhardts Vetter Johann Jacob Oeri (s. d.), damals Pfarrer in Lausen, vermählt."
73707,"Karl Rudolf Hagenbach","Karl Rudolf Hagenbach was a Swiss church theologian and historian. He was particularly interested in the Protestant Reformation and its figures."
73708,"Meyer-Merian Theodor",
73709,"Oeri Johann Jakob","Jacob Burckhardts Vetter als Sohn der Schwester seiner Mutter, Maria Magdalena Schorendorff, die der Pfarrer J. J. Oeri in Wyl (Kt. Zürich) in zweiter Ehe geheiratet hatte. Nach dem Tod der Eltern im Hause seines Onkels, des Basler Obersthelfers, aufgenommen, studierte er Theologie vom Frühjahr 1831 an in Basel, im September 1839 in Berlin, im Frühjahr 1841 in Bonn. 1842 ordiniert, wurde er Vikar in Winterthur, 1843-1896 amtete er als Pfarrer in Lausen, der frühern Gemeinde seines Oheims; daneben, von 1859 bis 1889, war ihm das Präsidium des reformierten Pfarrkonvents des Kantons Baselland anvertraut. Er ist der Vater des gleichnamigen ersten Herausgebers von Burckhardts «Griechischer Kulturgeschichte» und der «Weltgeschichtlichen Betrachtungen»."
73710,"Riggenbach Christoph Johannes","1836 zuerst Student der Medizin in Basel, dann der Theologie in Berlin vom Mai 1838 bis zum Sommer 1840, wobei er zusammen mit Alois Biedermann der Philosophie Hegels folgte, namentlich unter dem Einfluss Marheinekes. 1840 in Bonn, hier bei Nietzsche hörend, aber auch im Verkehr mit Gottfried Kinkel, wurde er in Basel zusammen mit Biedermann im Juni 1842 ordiniert. Zuerst Pfarrer in Bennwil (Baselland), durch seine Frau Margareta Holzach der Schwager Biedermanns geworden, folgte er 1851 einem Ruf auf den Lehrstuhl für Dogmatik, neutestamentliche Exegese und praktische Theologie an der Universität Basel. 1848 trug er bereits deutliche konservative Züge, postulierte und vertrat ein entschiedenes Christentum der Tat. Zu dieser Entwicklung trug seine Auseinandersetzung mit den Tendenzen der Zeit nicht wenig bei."
73711,"Schauenburg Eduard","Geboren zu Herford in Westfalen, Student der Philologie in Bonn und Berlin 1839-1843, als Dr. phil. Lehrer in Siegen, dann von 1849 an in Düsseldorf, war er seit 1866 jahrzehntelang Direktor des Realgymnasiums in Krefeld. Seinen Rücktritt nahm er nach beinahe 5 ½ Dezennien Lehrtätigkeit. Glücklich in seinem Beruf, pflegte er auch sein Leben lang mannigfache Interessen."
73712,"Schorendorff-Iselin Maria Magdalena","Gemahlin des Deputaten Daniel Schorendorff und Jacob Burckhardts Großmutter mütterlicherseits."
73713,"Heinrich Schreiber","Johann Heinrich Nepomuk Schreiber (* 14. Juli 1793 in Freiburg im Breisgau; † 29. November 1872 ebenda) war Professor an der Universität und erster bedeutender Lokalhistoriker Freiburgs."
73714,"von Tschudi Friedrich",
73715,"Wolters Albrecht","Albrecht Constantin Julius Wolters (* 25. August 1822 in Emmerich; † 29. März 1878 in Halle (Saale)) war ein deutscher evangelisch-unierter Theologe."
73716,"von Baeyer Emma","Zweite Tochter des Geodäten Joh. Jac. v. Baeyer, 1854 verheiratet mit Otto Ribbeck (1827-1898), dem Schüler Friedrich Ritschls in Bonn und Begleiter Paul Heyses in Italien. Dieser ist seit 1856 Professor der klassischen Philologie in Bern, 1861 Kollege Jacob Burckhardts in Basel, 1862 in Kiel, 1872 in Heidelberg, schließlich 1876 Nachfolger seines Lehrers in Leipzig."
